,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
0,Toronto Raptors,New York Knicks,0.7794105794086792,-2.184195486712438,-1.4306052576158232,1.2913529892909155,0.8250103322885746,-0.9747041792496483,1.569350961588916,1,11/17/2017
1,Los Angeles Lakers,Phoenix Suns,0.12796293094769373,0.7560676684773807,1.6506983741721053,1.000343864943667,-0.4950061993731434,-2.326713202079807,-0.156935096158892,0,11/17/2017
2,Cleveland Cavaliers,LA Clippers,1.1981983534193126,-1.2601127807956365,0.8803724662251236,-0.4183256162491698,0.40071930425445124,1.4148931634269113,1.1377794471519629,1,11/17/2017
3,Indiana Pacers,Detroit Pistons,-0.9713549758302198,-0.9240827059168013,-0.6602793496688417,-0.7820870216832305,0.023571723779672316,1.352009022830159,0.5885066105958408,1,11/17/2017
4,Washington Wizards,Miami Heat,0.7735940825474201,-0.46204135295840065,-1.6506983741721073,1.1822245676606973,1.5793054932381292,0.12576828119350492,0.7846754807944558,0,11/17/2017
5,Sacramento Kings,Portland Trail Blazers,-1.5471881650948407,-2.856255636470108,-0.6602793496688417,-3.273852648906546,-1.9328813499332327,2.8612283971521966,-1.4908834135094742,1,11/17/2017
6,Brooklyn Nets,Utah Jazz,0.14541242153147005,0.5040451123182528,-2.2009311655628068,-0.0363761405434061,0.7307234371698791,1.0061462495480267,-0.078467548079446,1,11/17/2017
7,Dallas Mavericks,Minnesota Timberwolves,-3.15254129880227,-0.5880526310379661,0.0,-1.8006189568986002,-2.0507399688316004,0.37730484358051064,-1.4908834135094742,0,11/17/2017
8,Chicago Bulls,Charlotte Hornets,-0.7328786045186086,-0.8400751871970911,2.531070840397229,-1.3822933406494304,-2.027168245051925,-0.5030731247740111,-1.2947145433108593,1,11/17/2017
9,San Antonio Spurs,Oklahoma City Thunder,0.9190065040788902,1.7221541337540371,-0.11004655827813992,-0.5274540378793879,-0.047143447559347795,0.7860517574593952,-0.07846754807944606,1,11/17/2017
10,Denver Nuggets,New Orleans Pelicans,0.5816496861258799,1.0920977433562191,-0.11004655827813992,0.9457796541285579,0.7307234371698823,-0.6602834762658946,-0.35310396635750274,1,11/17/2017
11,Philadelphia 76ers,Golden State Warriors,-1.2731899060187972,0.9619177866310473,1.147912302216731,-2.154563974459025,-2.108939284865433,0.733452722770232,-2.6123911013361667,0,11/18/2017
12,Atlanta Hawks,Boston Celtics,-4.071860805424173,-3.1918181101848333,1.3774947626600786,-2.375544894916361,-0.287582629754378,3.5397066185867745,0.6832407495802293,0,11/18/2017
13,Charlotte Hornets,LA Clippers,0.3931047175265412,0.6995765720953069,-1.8366596835467697,-0.11049046022866797,-0.33551306804677483,0.06377849763219506,-0.3215250586259903,1,11/18/2017
14,Memphis Grizzlies,Houston Rockets,-1.7484359078046159,-1.3991531441906138,-2.295824604433463,-1.7126021335443533,-2.1089392848654365,0.3188924881609708,-1.8085784547711907,0,11/18/2017
15,Dallas Mavericks,Milwaukee Bucks,-2.09460274861157,0.9619177866310442,0.34437369066501816,-0.7550181448958977,-1.1742957381637085,-0.15944624408048536,-1.4468627638169518,1,11/18/2017
16,Orlando Magic,Utah Jazz,0.5163166439154572,-0.30606475029169455,-1.4922859928817496,-0.16573569034300195,0.8867131084093306,1.243680703827788,0.7636220142367225,0,11/18/2017
17,Portland Trail Blazers,Sacramento Kings,1.8364444266538413,2.9732004314050533,1.1479123022167312,3.388374113679151,2.037043627426839,-2.9975893887131275,1.8487690870994442,1,11/18/2017
18,Brooklyn Nets,Golden State Warriors,-2.288617800820335,-0.7120927720874775,-1.8383310458760165,-2.482417540503656,-2.298902331746798,1.2048226302033807,-3.2624850934401772,0,11/19/2017
19,Phoenix Suns,Chicago Bulls,1.026943884983484,-0.7120927720874773,-0.8042698325707565,0.3573176762846171,1.161810855829028,0.846632118521292,1.1010887190360614,1,11/19/2017
20,Miami Heat,Indiana Pacers,-0.5340108201914116,0.35604638604373867,2.987287949548527,-0.7710539330352264,-1.977550392900472,-1.3025109515712212,-1.0603076553680546,0,11/19/2017
21,Minnesota Timberwolves,Detroit Pistons,-0.36969979859405366,-0.7565985703429486,0.4595827614690046,-0.639410578614578,0.024719379911257944,1.042008761256978,0.5709348913520318,0,11/19/2017
22,Los Angeles Lakers,Denver Nuggets,-0.8861058664714627,0.08901159651093316,0.4595827614690067,-0.6958291590805702,-1.9528310129892141,-1.4327620467283453,-1.2234319100400681,1,11/19/2017
23,Toronto Raptors,Washington Wizards,0.7335313464167739,-0.8456101668538818,-0.8042698325707567,0.5077672241939296,0.889897676805211,0.22793941652496463,1.101088719036057,1,11/19/2017
24,Dallas Mavericks,Boston Celtics,-4.126120432875323,-2.70660283169043,-0.11023083955421331,-2.8099790006065604,-1.0728146457124186,3.3642528326336847,-0.5296377258675868,0,11/20/2017
25,Detroit Pistons,Cleveland Cavaliers,0.33717604645380106,0.4996805227736161,-0.6613850373252821,0.33719748007278727,-0.780228833245395,-1.5655433973641868,-1.5074304505462044,0,11/20/2017
26,New York Knicks,LA Clippers,1.4287120612449176,0.49968052277361896,1.3227700746505662,0.5245294134465579,0.5851716249340436,-0.03330943398647496,0.48889636233931094,1,11/20/2017
27,Orlando Magic,Indiana Pacers,-0.48576210082327254,-0.666240697031491,1.653462593313206,-0.5807289934586892,-0.8289931353232293,-0.43302264182414163,-0.12222409058482775,0,11/20/2017
28,San Antonio Spurs,Atlanta Hawks,2.6916935233854256,2.7898829188193677,-0.7716158768794973,1.5361218536649197,0.5851716249340435,-1.8320188692559678,-0.40741363528275915,1,11/20/2017
29,Memphis Grizzlies,Portland Trail Blazers,-0.8572272367469506,-2.873163005948302,-2.204616791084275,-1.2738571469416409,-0.12191075519459285,2.0651849071612736,0.12222409058482775,0,11/20/2017
30,Philadelphia 76ers,Utah Jazz,0.9943835946264625,2.165282265352345,1.212539235096349,0.26226470672327895,0.877757437401067,0.5662603777700274,0.5703790893958628,1,11/20/2017
31,Sacramento Kings,Denver Nuggets,-2.017341430477824,-2.040362134658939,-1.5432317537589948,-2.9411113539682,-3.096533181942659,0.899354717634749,-2.5259645387531022,0,11/20/2017
32,Charlotte Hornets,Minnesota Timberwolves,-0.8572272367469506,2.1236422217878737,-1.6534625933132063,0.11239916002426242,-0.4144965676616164,-0.5329509437835525,-0.6518618164524146,1,11/20/2017
