,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
0,Philadelphia 76ers,Utah Jazz,0.3767003860790348,1.5941648678487557,0.14828686005919234,0.19388745992610967,0.07632353321667118,-0.48476565459642085,0.09866776459423057,1,11/16/2018
1,Boston Celtics,Toronto Raptors,-1.3692760065412553,0.15182522550940492,-0.8897211603551584,-0.6345407779399951,-2.391470707455716,-2.1121932093129874,-2.2693585856672973,1,11/16/2018
2,Indiana Pacers,Miami Heat,0.8490707114797298,-1.6700774806034595,-1.4828686005919292,0.45827945073444093,0.17808824417223507,-0.65789624552372,0.49333882297115283,1,11/16/2018
3,Milwaukee Bucks,Chicago Bulls,2.672778929798868,2.6569414464145957,-0.1482868600591924,3.190330022420531,3.281911928316892,-1.9044365002002361,2.7626974086384504,1,11/16/2018
4,Minnesota Timberwolves,Portland Trail Blazers,-1.8775225591875717,-3.226286042074866,-0.6672908702663685,-2.3442756518338705,-1.6536765530278905,2.4584543911675807,-1.6280181158047988,1,11/16/2018
5,Washington Wizards,Brooklyn Nets,-0.25711296192696065,-1.859859012490219,-0.22243029008878856,-0.5992885124988843,-0.5342647325167016,0.7617746000800953,0.7400082344567293,0,11/16/2018
6,Memphis Grizzlies,Sacramento Kings,0.2630923331345644,-1.2905144168299456,-0.22243029008878856,0.38777491985221924,-0.40705884382224855,-1.1772880183056025,-0.49333882297115283,1,11/16/2018
7,New Orleans Pelicans,New York Knicks,1.3931934913716695,0.4175193701508655,-0.3707171501479823,1.339586086762212,1.8063236194612329,-0.10387835455637551,2.170690821073067,1,11/16/2018
8,Chicago Bulls,Toronto Raptors,-2.9920219790076774,-1.535103290672247,0.3727970436883152,-2.616141012221598,-2.884814750416243,1.2073132685772263,-1.971332744341518,0,11/17/2018
9,Phoenix Suns,Oklahoma City Thunder,-2.5671548579885872,-1.8037463665398912,2.9823763495065228,-2.8475004214656843,-1.7412845790800737,3.1390144983007913,1.010939868893089,0,11/17/2018
10,Brooklyn Nets,LA Clippers,-1.226729011393148,-0.4605309872016752,-0.14911881747532554,-0.943234514610508,-0.6237437298197255,0.8623666204123045,-1.7691447705629004,0,11/17/2018
11,Boston Celtics,Utah Jazz,0.7958778464160419,1.4199705438718295,-1.4166287660155983,1.0144220251471499,-0.49379711944061927,-2.6215945260534035,-0.7076579082251624,0,11/17/2018
12,Orlando Magic,Los Angeles Lakers,-0.6223405716335965,-0.11513274680041743,-1.0438317223272828,-0.9432345146105078,-1.5333700024734989,-0.1379786592659707,-1.6680507836735914,1,11/17/2018
13,Houston Rockets,Sacramento Kings,-0.19747345061450688,0.07675516453361342,-0.2236782262129883,-0.07118751053664216,-0.02598932207582419,0.10348399444947556,-1.213127842671707,1,11/17/2018
14,Indiana Pacers,Atlanta Hawks,2.393617583206142,0.19188791133403094,-2.1622228533922287,2.438172235879992,1.8192525453075392,-2.276647877888487,0.9603928754484348,1,11/17/2018
15,Dallas Mavericks,Golden State Warriors,-1.920878110522929,-0.38377582266806176,1.9385446271792375,-1.1212032909521132,-2.1051350881415796,-0.6898932963298436,-1.7691447705629062,1,11/17/2018
16,Charlotte Hornets,Philadelphia 76ers,-0.526595868305351,-0.7675516453361235,-2.5350198970805438,0.9254376369763473,1.5073806803976746,0.3449466481649218,-0.1516409803339578,0,11/17/2018
17,New Orleans Pelicans,Denver Nuggets,-0.8018618903740575,-0.5756637340020927,0.14911881747532554,-1.1567970462204342,-0.025989322075824273,2.1731638834390115,0.40437594755723005,1,11/17/2018
18,San Antonio Spurs,Golden State Warriors,-1.221093038098119,0.14969852714102228,-2.0119819491421653,-1.393829714008172,-2.0289281135190333,-0.10105714310064623,-3.407122250141817,1,11/18/2018
19,Orlando Magic,New York Knicks,1.481909026818106,-0.4865202132083145,-1.160758816812788,0.5645892512438166,0.19794420619697806,-0.7747714304382942,0.661083421669309,1,11/18/2018
20,Miami Heat,Los Angeles Lakers,-0.7883756022672324,1.1227389535576515,1.2381427379336387,-0.1058604846082156,-0.8660059021117822,-0.8758285735389405,-1.0170514179527772,0,11/18/2018
21,Minnesota Timberwolves,Memphis Grizzlies,-1.215165401990847,1.1601635853429044,-0.38691960560426264,-0.9880311896766788,0.24743025774622351,2.3916857200486534,-0.5593782798740307,0,11/18/2018
22,Washington Wizards,Portland Trail Blazers,-1.9798304598289898,-4.266408023519075,-0.3869196056042626,-2.1172096921643115,-1.4350954949280956,2.1222000051135903,-0.6102308507716642,0,11/18/2018
23,Philadelphia 76ers,Phoenix Suns,2.393844843505046,2.2296078389768414,-1.649424368926538,1.9555662262546725,1.4128967318482353,-1.7063116836847314,0.4766421443097869,1,11/19/2018
24,Detroit Pistons,Cleveland Cavaliers,2.300653803368597,0.6802193407047982,-1.492336333790679,1.338946245003199,0.30276358539605064,-2.1985169770553266,-0.6884830973363674,1,11/19/2018
25,Indiana Pacers,Utah Jazz,0.7280550010660115,0.0,-0.07854401756793156,0.7751794050018522,0.12615149391502078,-1.4438021938870766,0.15888071476993093,1,11/19/2018
26,Milwaukee Bucks,Denver Nuggets,0.6290395209210338,0.6802193407047983,0.5498081229755141,0.7223262637517258,0.9082907561881519,-0.3281368622470635,2.0124890537524527,1,11/19/2018
27,Atlanta Hawks,LA Clippers,-2.7899067640849564,-1.3604386814095992,2.591952579741706,-2.6602747762563563,-3.204247945441529,0.6234600382694226,-2.3832107215489584,0,11/19/2018
28,Sacramento Kings,Oklahoma City Thunder,-0.9726814814241915,-1.4738085715270646,0.23563205270379056,-1.3741816725032834,-0.25230298783004157,2.1657032908306175,1.2180854799028038,1,11/19/2018
29,Charlotte Hornets,Boston Celtics,-0.5591462408186965,-0.8313791941947557,-0.7854401756793046,0.29950113375071563,2.043654201423336,2.132889604605913,1.2710457181594474,1,11/19/2018
30,Memphis Grizzlies,Dallas Mavericks,1.1648880017056185,-1.6249684250170195,-2.3563205270379126,0.19379485125046314,-0.5298362744430859,-1.0500379591906042,-1.0062445268762232,1,11/19/2018
31,New Orleans Pelicans,San Antonio Spurs,0.1747332002558423,0.11336989011746545,1.727968386494471,0.33473656125079976,1.1858240428011964,0.9844105867411906,1.800648100725878,1,11/19/2018
32,New York Knicks,Portland Trail Blazers,-2.5748643822408566,-2.4011686065101365,0.1675679221107877,-2.394852307795513,-1.8333835219909447,2.0293159936048752,-2.25258232823776,0,11/20/2018
33,Orlando Magic,Toronto Raptors,-1.341430450792146,-1.1052998347427612,-0.8378396105539341,-1.809443965889943,-1.5493381875979826,1.127397774224931,-1.9229361338615014,0,11/20/2018
34,Miami Heat,Brooklyn Nets,-0.21030901135300578,0.9147308977181472,1.7594631821632625,0.017739646724411195,-0.877958306305525,-0.9985523143135087,-0.16482309718812926,0,11/20/2018
35,Washington Wizards,LA Clippers,-2.1315102501993843,-2.0962583072707552,-0.0837839610553931,-1.8626629060631767,-1.6784497032311478,1.3850886940477762,-1.3735258099010708,1,11/20/2018
36,Philadelphia 76ers,New Orleans Pelicans,0.2508464967526054,0.23200708749513732,1.5079896290386747,-0.41282257807726536,-1.6891741413670194,-1.4176678398576426,-0.5464155496331141,1,11/21/2018
37,Golden State Warriors,Oklahoma City Thunder,0.23944438326385054,-0.425346327074418,0.4188860080662984,0.23333450065236738,1.8191106137798667,1.8043045234551833,3.442417962688613,0,11/21/2018
38,San Antonio Spurs,Memphis Grizzlies,-1.0717986679429488,2.010728091624517,-1.5917668306519341,-0.7179523096995919,0.6756696565468099,2.0942820361533396,-0.8196233244496711,0,11/21/2018
39,Chicago Bulls,Phoenix Suns,0.2679496669857371,0.4253463270744178,-1.9268756371049733,0.07179523096995921,-0.285860239308267,-0.3544169599644095,-1.2567557641561624,1,11/21/2018
40,Boston Celtics,New York Knicks,1.7502244205238588,0.6186855666536959,-1.2566580241988952,1.6153926968240817,-0.4677713006862508,-3.383070981478472,0.21856621985324565,0,11/21/2018
41,Cleveland Cavaliers,Los Angeles Lakers,-2.4514544000822767,0.23200708749513457,1.0891036209723763,-1.7769319665064898,-1.5852249634367435,1.321008668958263,-1.475321984009402,0,11/21/2018
42,Houston Rockets,Detroit Pistons,-0.21664015628634034,-1.817388852045239,0.4188860080662984,-0.03589761548497959,0.4937585951688225,0.7088339199288191,1.2567557641561624,1,11/21/2018
43,Utah Jazz,Sacramento Kings,-0.33066129117388887,-0.30934278332684795,0.9215492177458561,-0.07179523096995921,-0.3118475337908314,-0.12887889453251503,-0.0546415549633114,0,11/21/2018
44,Milwaukee Bucks,Portland Trail Blazers,0.2508464967526052,-0.4640141749902744,0.4188860080662984,0.7179523096995919,0.44178400620368263,-0.7410536435619546,1.2567557641561624,1,11/21/2018
45,Atlanta Hawks,Toronto Raptors,-3.4320361601151887,-1.5080460687183883,2.094430040331492,-3.230785393648164,-3.040513454460635,1.7398650761889258,-2.2403037534957617,0,11/21/2018
46,Dallas Mavericks,Brooklyn Nets,-0.03420634046626436,-0.23200708749513732,2.0944300403314933,0.2512833083948572,-0.5457331841339585,-0.966591708993849,1.0381895443029108,1,11/21/2018
47,Minnesota Timberwolves,Denver Nuggets,-1.0033859870104205,-1.546713916634245,-0.5026632096795577,-1.8487271974764492,-1.1694282517156287,1.9009636943545718,-0.8196233244496712,0,11/21/2018
