Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result
Denver Nuggets,Indiana Pacers,0.3191383723141836,1.812830718710898,-0.21560216027508058,0.172180748570253,1.2131636690809968,1.0414489743458675,0.0,1
Washington Wizards,Memphis Grizzlies,0.1969151658959853,-0.8530968088051298,-0.8624086411003185,0.06456778071384484,1.8871434852371072,1.975161847897341,1.62859654727862,1
Oklahoma City Thunder,Golden State Warriors,-0.6179062102253335,0.47986695495288423,-0.3234032404126199,-0.5165422457107594,-1.8871434852371118,-1.1850971087384035,-3.32505128402719,0
New Orleans Pelicans,Phoenix Suns,1.2086517079132904,3.0391573813682697,-1.5092151219255563,1.8294204535589385,2.1904344025073588,-0.6105045711682701,1.0178728420491345,0
New York Knicks,Los Angeles Lakers,-1.6622326909623535,0.0531939805135481,-1.0827943175143149,-1.3760619398004135,-1.0124377064497716,1.1499942557228182,-1.9123516763519468,1
Houston Rockets,Minnesota Timberwolves,1.1765597647963981,-1.2234615518115872,0.9745148857628839,0.8385377445658769,1.1136814770947476,-0.2874985639307083,1.775755128041086,1
Orlando Magic,Atlanta Hawks,0.8687388960996663,0.9042976687303064,-3.57322124779724,1.1395512938972174,-0.10124377064497625,-1.9046779860409149,-0.6829827415542667,1
Miami Heat,Charlotte Hornets,0.19837344871567159,1.5426254348928723,2.7069857937857877,0.2580116137125775,-0.9786897829014476,-1.4734301401448575,-0.6146844673988401,1
LA Clippers,Brooklyn Nets,0.5267157086588524,-0.2659699025677367,-0.5413971587571575,0.279512581521959,0.9111939358047954,0.43124784589605747,1.0244741123313925,1
Detroit Pistons,Toronto Raptors,-1.2176025472892955,0.5851337856490215,0.5413971587571575,-1.1395512938972172,-1.3836648654813524,0.3593732049133803,-1.9806499505073658,1
Milwaukee Bucks,Philadelphia 76ers,0.6840463748816267,0.9042976687303064,-1.7324709080229035,1.1825532295159804,0.7424543180631665,-1.2218688967054903,0.47808791908798676,0
Sacramento Kings,Chicago Bulls,1.5391043434836602,0.5851337856490179,-1.40763261276861,1.548069682275465,1.3836648654813573,-1.0421822942488,0.5463861932434134,1
San Antonio Spurs,Golden State Warriors,-0.6133494077618372,-0.2651446150250154,-1.7480888762531372,-0.880260162134048,-0.9198542736047683,0.5734346628082134,-1.373750887581406,1
Boston Celtics,Denver Nuggets,-0.5168674784509865,-1.6438966131550963,-0.9832999928923893,-0.021469760052049702,-0.6132361824031775,-0.5734346628082083,0.3434377218953514,0
Phoenix Suns,Chicago Bulls,-0.2894457879325525,-1.431780921135081,1.0925555476582098,-0.2361673605725496,0.0,0.3225569978296152,0.27475017751628117,0
Cleveland Cavaliers,Detroit Pistons,-1.7918072586300848,-1.1136073831050655,-0.5462777738291049,-1.9322784046844956,-0.4769614752024691,2.7596543147645134,-0.2747501775162813,1
Portland Trail Blazers,Indiana Pacers,-0.041349398276078975,2.0150990741901156,0.0,-0.10734880026024962,1.1583350112060007,1.3977469905950146,0.34343772189534383,1
Dallas Mavericks,New Orleans Pelicans,-0.17228915948366186,-0.26514461502501535,0.7647888833607461,-0.3435161608327991,-1.0901976576056513,-0.5375949963826971,-0.6868754437906952,0
Washington Wizards,Utah Jazz,-1.123325319833476,-2.9165907652751697,-1.311066657189851,-1.374064643331197,0.37475544480194034,2.5804559826369475,0.4121252662744217,0
Toronto Raptors,New York Knicks,3.494024154328665,0.053028923005003836,-0.1092555547658206,3.0487059273910933,2.6914254672139513,-2.0428609862542504,3.228314585816296,1
Oklahoma City Thunder,Miami Heat,0.7305060362107267,-0.42423138404002325,-1.6388333214873145,0.6870323216655984,0.7495108896038857,-0.5017553299571861,0.13737508875814064,0
LA Clippers,Indiana Pacers,-0.19159971095486283,0.4235283252777322,0.10908730295867985,-0.6213011325068207,0.6464012960695916,1.644260744158288,0.6124620692603715,1
Atlanta Hawks,Houston Rockets,-2.059696892764774,0.9529387318748994,3.272619088760407,-1.9496001054524377,-2.449520700895288,0.5719167805767944,-1.4971295026364746,0
Milwaukee Bucks,Los Angeles Lakers,2.114439667323306,1.7999953824303674,-1.6363095443802038,2.335235291146326,2.0752883715918435,-1.6800055429443406,1.8373862077811296,1
Sacramento Kings,Brooklyn Nets,-0.14369978321614713,-0.7941156098957507,-1.6363095443802036,-0.12854506189796294,0.034021120845765945,0.2859583902883972,-0.204154023086793,0
Minnesota Timberwolves,Golden State Warriors,-1.6080690026568836,-0.31764624395830104,-0.9817857266281225,-1.4568440348435796,-1.360844833830715,1.0723439635814933,-2.9942590052729567,0
Charlotte Hornets,Philadelphia 76ers,-1.4027835980623875,-1.005879772534617,-2.509007968049646,-0.9640879642347218,-0.5103168126865182,1.1795783599396468,-1.6332321846943367,0
Philadelphia 76ers,Boston Celtics,0.3872293204144873,1.0087501314731446,2.066505907397062,-0.34445807233345827,0.03440259013327562,0.5735024050470701,0.5499852331737528,1
San Antonio Spurs,Miami Heat,0.6223328363804256,-1.1680264680215344,-3.1541405955007793,0.2798721837709347,1.6857269165305957,1.2903804113558985,1.9936964702548465,0
Chicago Bulls,Washington Wizards,-0.8920103988119436,1.0618422436559423,0.6525808128622297,-1.0764314760420564,-1.7889346869304272,-0.0358439003154396,-1.71870385366797,1
New York Knicks,Utah Jazz,-2.7520940986601046,-0.7432895705591589,-1.196398156914088,-2.8417790967510292,-1.720129506663876,2.724136423973566,-2.6811780117220376,0
Cleveland Cavaliers,Milwaukee Bucks,-3.2637899863506767,-2.123684487311885,0.4350538752414871,-3.832096054709721,-2.2705709487963146,4.122048536275794,-2.8874224741621948,1
Orlando Magic,New Orleans Pelicans,0.3664848925351395,0.15927633654839357,-0.5438173440518584,0.043057259041682255,-1.4449087855976568,-1.6488194145103154,-1.2374667746409362,1
