,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
19,Miami Heat,Memphis Grizzlies,-1.7558690274688518,1.15136552353607,-0.49824807101474955,-0.4408894740927439,-0.36718437701696693,0.4729087861774949,-0.920769958606839,0,11/26/2016
20,Philadelphia 76ers,Cleveland Cavaliers,-3.3965243905325226,-1.5671536925173308,3.2139835774562746,-3.2641522619452874,-3.447758881064251,0.5884756511903031,-1.6555243488288567,0,11/27/2016
21,Los Angeles Lakers,Atlanta Hawks,-0.47293377589693336,-0.9679478689077622,-1.1150555268725864,-0.9402177711038057,1.0238799101342333,3.2521022828937705,0.6056796398154369,1,11/27/2016
22,Phoenix Suns,Denver Nuggets,-0.7201491587521487,-2.120266760464621,-0.19677450474222147,-0.7095983178141929,-0.6686562678427614,0.09291720808267834,-0.16151457061744984,0,11/27/2016
23,Brooklyn Nets,Sacramento Kings,-0.8706280874466277,-0.36874204529819676,1.180647028453325,-1.2417970561748377,-1.086566435244492,0.49555844310762054,-0.24227185592617478,0,11/27/2016
24,Orlando Magic,Milwaukee Bucks,-0.6126642096846642,0.9218551132454873,-0.39354900948444166,-1.1530972664480634,-1.3999990607957873,-0.09291720808267828,-1.8574175621006734,0,11/27/2016
25,Portland Trail Blazers,Houston Rockets,-0.9297448094337446,-1.152318891556859,-2.0333365490029487,-1.4901564674098051,-0.7940293180632815,1.4866753293228654,-0.928708781050332,0,11/27/2016
26,Indiana Pacers,LA Clippers,-1.4940407920380403,-0.46092755662274354,1.4430130347762864,-2.1997547852239983,-1.7343271947171681,1.2388961077690555,-1.5343884208657692,1,11/27/2016
27,Dallas Mavericks,New Orleans Pelicans,-0.7792658807392656,0.23046377831137177,0.32795750790370165,-1.117617350557354,-1.0656709268744067,0.40264123502494215,-1.2921165649395987,1,11/27/2016
28,Golden State Warriors,Atlanta Hawks,1.767252637405032,-1.1036901577418052,-1.7610317170865923,1.8298126367784997,2.8303697741599487,1.0788487472356794,2.771131844810397,1,11/28/2016
29,New York Knicks,Oklahoma City Thunder,-0.5731630175367671,0.41388380915317646,-1.0435743508661288,-0.9061929248807807,-0.1886913182773311,1.6182731208535261,-0.5297752056255179,0,11/28/2016
30,Miami Heat,Boston Celtics,-1.5602771032945328,1.6095481467068002,0.8479041600787303,-0.5925107585758951,-1.23697641981805,-0.7298094466594311,-1.8338372502421774,0,11/28/2016
31,Minnesota Timberwolves,Utah Jazz,-1.39045102402438,-1.7015223265186186,1.1087977477952617,-0.958473285931595,0.2515884243697738,2.030774112443639,-0.24451163336562365,0,11/28/2016
