,Date,Home,Away,Home Team Win Probability
870,03/23/2018,New York Knicks,Minnesota Timberwolves,0.35969353909484814
871,03/24/2018,Philadelphia 76ers,Minnesota Timberwolves,0.6400174656798333
872,03/24/2018,Houston Rockets,New Orleans Pelicans,0.8089048091497894
873,03/24/2018,Orlando Magic,Phoenix Suns,0.6282698792293266
874,03/24/2018,Detroit Pistons,Chicago Bulls,0.7183146238716517
875,03/24/2018,Dallas Mavericks,Charlotte Hornets,0.42646693665175445
876,03/24/2018,Memphis Grizzlies,Los Angeles Lakers,0.3902485379311818
877,03/25/2018,Golden State Warriors,Utah Jazz,0.7891543472477761
878,03/25/2018,Brooklyn Nets,Cleveland Cavaliers,0.26412486398023427
879,03/25/2018,Houston Rockets,Atlanta Hawks,0.9389871154058126
880,03/25/2018,Indiana Pacers,Miami Heat,0.64620516061199
881,03/25/2018,Milwaukee Bucks,San Antonio Spurs,0.5938119353154752
882,03/25/2018,Sacramento Kings,Boston Celtics,0.23909748557988442
883,03/25/2018,Washington Wizards,New York Knicks,0.7746029679067881
884,03/25/2018,Toronto Raptors,LA Clippers,0.7664349588777684
885,03/25/2018,Oklahoma City Thunder,Portland Trail Blazers,0.5859361133207126
886,03/26/2018,Charlotte Hornets,New York Knicks,0.6439584463201186
887,03/26/2018,Detroit Pistons,Los Angeles Lakers,0.5866772009335012
888,03/26/2018,Phoenix Suns,Boston Celtics,0.19219979297958584
889,03/26/2018,Philadelphia 76ers,Denver Nuggets,0.6418779850949222
890,03/26/2018,Minnesota Timberwolves,Memphis Grizzlies,0.8377252347728195
891,03/27/2018,Golden State Warriors,Indiana Pacers,0.7632545798886244
892,03/27/2018,Houston Rockets,Chicago Bulls,0.9398299196382941
893,03/27/2018,LA Clippers,Milwaukee Bucks,0.6059007308698592
894,03/27/2018,Miami Heat,Cleveland Cavaliers,0.5073650719981121
895,03/27/2018,Sacramento Kings,Dallas Mavericks,0.6588706959581553
896,03/27/2018,Washington Wizards,San Antonio Spurs,0.619880207761179
897,03/27/2018,Toronto Raptors,Denver Nuggets,0.7565859826144277
898,03/27/2018,New Orleans Pelicans,Portland Trail Blazers,0.5627947472663852
899,03/28/2018,Philadelphia 76ers,New York Knicks,0.8256585186003046
900,03/28/2018,Los Angeles Lakers,Dallas Mavericks,0.7818450043069068
901,03/28/2018,Phoenix Suns,LA Clippers,0.28223785287500686
902,03/28/2018,Orlando Magic,Brooklyn Nets,0.5772320832683677
903,03/28/2018,Utah Jazz,Boston Celtics,0.4499070932614144
904,03/28/2018,Minnesota Timberwolves,Atlanta Hawks,0.8293124234118131
905,03/28/2018,Charlotte Hornets,Cleveland Cavaliers,0.35990694983391164
906,03/28/2018,Memphis Grizzlies,Portland Trail Blazers,0.2669647597252731
907,03/29/2018,Golden State Warriors,Milwaukee Bucks,0.781001666703354
908,03/29/2018,San Antonio Spurs,Oklahoma City Thunder,0.5584402826089192
909,03/29/2018,Detroit Pistons,Washington Wizards,0.46884333270093675
910,03/29/2018,Miami Heat,Chicago Bulls,0.8128308425415977
911,03/29/2018,Sacramento Kings,Indiana Pacers,0.30565361318778894
912,03/30/2018,Los Angeles Lakers,Milwaukee Bucks,0.4700669683864418
913,03/30/2018,Cleveland Cavaliers,New Orleans Pelicans,0.6491655282730526
914,03/30/2018,Houston Rockets,Phoenix Suns,0.9480863295792228
915,03/30/2018,Orlando Magic,Chicago Bulls,0.57967196308145
916,03/30/2018,Portland Trail Blazers,LA Clippers,0.6481719894570075
917,03/30/2018,Utah Jazz,Memphis Grizzlies,0.8318577714404801
918,03/30/2018,Atlanta Hawks,Philadelphia 76ers,0.251593798761687
919,03/30/2018,Dallas Mavericks,Minnesota Timberwolves,0.2606750661785513
920,03/30/2018,Oklahoma City Thunder,Denver Nuggets,0.5977125119281707
921,03/31/2018,Sacramento Kings,Golden State Warriors,0.17278468633986496
922,03/31/2018,Miami Heat,Brooklyn Nets,0.7867777276066219
923,03/31/2018,New York Knicks,Detroit Pistons,0.4871052454665706
924,03/31/2018,Washington Wizards,Charlotte Hornets,0.7522301787181028
925,03/31/2018,Boston Celtics,Toronto Raptors,0.5563133270094841
926,04/01/2018,Golden State Warriors,Phoenix Suns,0.930234092278587
927,04/01/2018,San Antonio Spurs,Houston Rockets,0.31089034095074053
928,04/01/2018,Los Angeles Lakers,Sacramento Kings,0.7081833217870978
929,04/01/2018,Chicago Bulls,Washington Wizards,0.3352638003571962
930,04/01/2018,Brooklyn Nets,Detroit Pistons,0.44152878615031516
931,04/01/2018,Cleveland Cavaliers,Dallas Mavericks,0.8909030004237537
932,04/01/2018,LA Clippers,Indiana Pacers,0.5401077993068384
933,04/01/2018,Portland Trail Blazers,Memphis Grizzlies,0.8616293231532656
934,04/01/2018,Atlanta Hawks,Orlando Magic,0.6145906226046188
935,04/01/2018,Denver Nuggets,Milwaukee Bucks,0.6254141932823751
936,04/01/2018,Minnesota Timberwolves,Utah Jazz,0.5919924479269774
937,04/01/2018,Charlotte Hornets,Philadelphia 76ers,0.34203004505425844
938,04/01/2018,New Orleans Pelicans,Oklahoma City Thunder,0.5758121003637329
939,04/03/2018,Philadelphia 76ers,Brooklyn Nets,0.8573676329295802
940,04/03/2018,Chicago Bulls,Charlotte Hornets,0.5233000137534127
941,04/03/2018,New York Knicks,Orlando Magic,0.6507599015614995
942,04/03/2018,Phoenix Suns,Sacramento Kings,0.545180857987204
943,04/03/2018,Cleveland Cavaliers,Toronto Raptors,0.5081303707222883
944,04/03/2018,Houston Rockets,Washington Wizards,0.8333479767681938
945,04/03/2018,LA Clippers,San Antonio Spurs,0.600445193937858
946,04/03/2018,Miami Heat,Atlanta Hawks,0.8130450927560994
947,04/03/2018,Utah Jazz,Los Angeles Lakers,0.7347040249447484
948,04/03/2018,Milwaukee Bucks,Boston Celtics,0.45685160693426274
949,04/03/2018,Dallas Mavericks,Portland Trail Blazers,0.23533076948060438
950,04/03/2018,Denver Nuggets,Indiana Pacers,0.5923736547710854
951,04/03/2018,Oklahoma City Thunder,Golden State Warriors,0.3909060409202779
952,04/04/2018,Detroit Pistons,Philadelphia 76ers,0.39316552083065626
953,04/04/2018,Los Angeles Lakers,San Antonio Spurs,0.48300417893553
954,04/04/2018,Toronto Raptors,Boston Celtics,0.6430588576770024
955,04/04/2018,Atlanta Hawks,Miami Heat,0.32306708106267623
956,04/04/2018,Orlando Magic,Dallas Mavericks,0.6560812631824686
957,04/04/2018,New Orleans Pelicans,Memphis Grizzlies,0.8440233838437257
958,04/05/2018,Indiana Pacers,Golden State Warriors,0.4151714297588089
959,04/05/2018,Milwaukee Bucks,Brooklyn Nets,0.7983239556719502
960,04/05/2018,Utah Jazz,LA Clippers,0.6286191999160268
961,04/05/2018,Houston Rockets,Portland Trail Blazers,0.8070309707068659
962,04/05/2018,Cleveland Cavaliers,Washington Wizards,0.6924364314704504
963,04/05/2018,Denver Nuggets,Minnesota Timberwolves,0.6332431841117643
964,04/06/2018,Philadelphia 76ers,Cleveland Cavaliers,0.605085540698485
965,04/06/2018,Los Angeles Lakers,Minnesota Timberwolves,0.4559457758370606
966,04/06/2018,New York Knicks,Miami Heat,0.39213997808696316
967,04/06/2018,Phoenix Suns,New Orleans Pelicans,0.2639854886048961
968,04/06/2018,Boston Celtics,Chicago Bulls,0.8794452187721475
969,04/06/2018,Orlando Magic,Charlotte Hornets,0.48557827657488223
970,04/06/2018,Detroit Pistons,Dallas Mavericks,0.7967124277717456
971,04/06/2018,Washington Wizards,Atlanta Hawks,0.8079518636602282
972,04/06/2018,Toronto Raptors,Indiana Pacers,0.7290099045631964
973,04/06/2018,Memphis Grizzlies,Sacramento Kings,0.5430949524192595
974,04/07/2018,Golden State Warriors,New Orleans Pelicans,0.7537646152342015
975,04/07/2018,San Antonio Spurs,Portland Trail Blazers,0.5492870173857918
976,04/07/2018,Chicago Bulls,Brooklyn Nets,0.5734640848408912
977,04/07/2018,New York Knicks,Milwaukee Bucks,0.36709558773538925
978,04/07/2018,Houston Rockets,Oklahoma City Thunder,0.8125546019572143
979,04/07/2018,LA Clippers,Denver Nuggets,0.5326515407651721
980,04/08/2018,Phoenix Suns,Golden State Warriors,0.1396872036004348
981,04/08/2018,Charlotte Hornets,Indiana Pacers,0.3735225381267987
982,04/08/2018,Memphis Grizzlies,Detroit Pistons,0.40699441531151137
983,04/08/2018,Boston Celtics,Atlanta Hawks,0.879653664013565
984,04/08/2018,Los Angeles Lakers,Utah Jazz,0.4193612428186926
985,04/08/2018,Philadelphia 76ers,Dallas Mavericks,0.9040166910929157
986,04/08/2018,Toronto Raptors,Orlando Magic,0.9107894376672193
987,04/09/2018,Brooklyn Nets,Chicago Bulls,0.6297351181642806
988,04/09/2018,New York Knicks,Cleveland Cavaliers,0.28549048092026524
989,04/09/2018,Denver Nuggets,Portland Trail Blazers,0.6181831757625059
990,04/09/2018,San Antonio Spurs,Sacramento Kings,0.8050360415074421
991,04/09/2018,Milwaukee Bucks,Orlando Magic,0.8300825657409245
992,04/09/2018,Detroit Pistons,Toronto Raptors,0.29676942272538376
993,04/09/2018,Minnesota Timberwolves,Memphis Grizzlies,0.8369888794603042
994,04/09/2018,Miami Heat,Oklahoma City Thunder,0.5361188930014893
995,04/09/2018,LA Clippers,New Orleans Pelicans,0.5383726353018369
996,04/10/2018,Atlanta Hawks,Philadelphia 76ers,0.2367270609378088
997,04/10/2018,Utah Jazz,Golden State Warriors,0.4299807129557071
998,04/10/2018,Dallas Mavericks,Phoenix Suns,0.5578918939960884
999,04/10/2018,Washington Wizards,Boston Celtics,0.4643970283787812
1000,04/10/2018,Los Angeles Lakers,Houston Rockets,0.19797475846491266
1001,04/10/2018,Indiana Pacers,Charlotte Hornets,0.7694965346568723
1002,04/11/2018,New Orleans Pelicans,San Antonio Spurs,0.6453248640308491
1003,04/11/2018,Cleveland Cavaliers,New York Knicks,0.8372698108965875
1004,04/11/2018,Boston Celtics,Brooklyn Nets,0.8652013661544469
1005,04/11/2018,LA Clippers,Los Angeles Lakers,0.6933031447317414
1006,04/11/2018,Chicago Bulls,Detroit Pistons,0.4346128355207884
1007,04/11/2018,Philadelphia 76ers,Milwaukee Bucks,0.7003347127066613
1008,04/11/2018,Sacramento Kings,Houston Rockets,0.1385972478532366
1009,04/11/2018,Portland Trail Blazers,Utah Jazz,0.5969935719688823
1010,04/11/2018,Minnesota Timberwolves,Denver Nuggets,0.5713299530025909
1011,04/11/2018,Orlando Magic,Washington Wizards,0.3337832719659826
1012,04/11/2018,Oklahoma City Thunder,Memphis Grizzlies,0.8571382421761389
1013,04/11/2018,Miami Heat,Toronto Raptors,0.3918179128119091
