,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
608,Philadelphia 76ers,LA Clippers,-0.06624062838539765,1.4460903329557886,2.3997103972546157,0.16497467481929115,-0.6116119718034805,-1.097317368556878,0.05364959078036552,1,02/10/2018
609,Golden State Warriors,San Antonio Spurs,1.023049705063363,-1.7931520128651743,1.3998310650651926,0.8248733740964558,2.382067679655655,1.6037715386600462,3.4872234007237535,1,02/10/2018
610,Chicago Bulls,Washington Wizards,-1.5603348019671432,0.867654199773473,-0.6999155325325955,-1.7440179909467923,-1.4807447738400035,1.0551128543816102,-1.3948893602895038,0,02/10/2018
611,Phoenix Suns,Denver Nuggets,-1.516174383043545,-1.214715879682859,0.09998793321894206,-2.0739673405853742,-1.8670260191895651,1.097317368556872,-1.2875901787287727,0,02/10/2018
612,Brooklyn Nets,New Orleans Pelicans,-1.3248125677079519,1.735308399546946,0.19997586643788562,-0.7777377527195154,-0.9657031133739136,-0.08440902835053005,-1.716786904971691,0,02/10/2018
613,Orlando Magic,Milwaukee Bucks,-1.6412955699937406,0.7519669731370124,0.5999275993136552,-0.9662802382272768,-0.4506614529078281,1.0973173685568722,-0.8583934524858424,0,02/10/2018
614,Dallas Mavericks,Los Angeles Lakers,-0.8611281690101686,-2.024526466138104,-2.7996621301303835,-0.023567810688470137,0.35409114157043775,0.5064541701031741,0.5364959078036554,1,02/10/2018
615,Boston Celtics,Cleveland Cavaliers,0.7969863027396862,2.0631153808222016,-0.1015165739336521,1.104263268633182,-1.5197962954850903,-3.921204266965107,-1.8755280202864442,0,02/11/2018
616,Houston Rockets,Dallas Mavericks,3.202568812843877,1.1199769210177657,1.421232035071133,2.560950984702486,2.9425843167902777,-0.5481253276402827,2.5721527135356967,1,02/11/2018
617,Portland Trail Blazers,Utah Jazz,0.4606434593816539,1.8862769196088716,-0.5075828696682623,0.0,0.2910248225396998,0.421634867415603,-0.6966246932492469,0,02/11/2018
618,Indiana Pacers,New York Knicks,1.0455875347869283,-1.6504923046577595,-2.030331478673049,0.7753337843594682,1.2287714729453951,0.29514440719092333,1.071730297306537,1,02/11/2018
619,Atlanta Hawks,Detroit Pistons,-1.4331129847429223,-1.4736538434444295,1.725781756872091,-1.0337783791459576,-0.25868873114639723,1.5178855226961683,0.4822786337879443,1,02/11/2018
620,Minnesota Timberwolves,Sacramento Kings,1.9814980554353667,0.6484076911155499,-2.030331478673049,2.819395579488975,3.3306174135098807,-0.7167792746065264,2.0362875648824255,1,02/11/2018
621,Charlotte Hornets,Toronto Raptors,-2.091175069573856,1.2968153822310997,-0.7106160175355665,-1.9970718688046907,-1.6491406610582866,1.5600490094377322,-1.7683549905557898,0,02/11/2018
622,Oklahoma City Thunder,Memphis Grizzlies,1.6159080083070705,2.1810076882977576,-0.9136491654028726,1.644647421368569,1.584468478271691,-1.0962506552805655,-0.1607595445959814,1,02/11/2018
623,Philadelphia 76ers,New York Knicks,0.9006619562262776,0.6613459543662717,1.6275362668101598,0.9148167893096979,0.16172322391790594,-1.4945163193397997,0.9082632725983114,1,02/12/2018
624,Golden State Warriors,Phoenix Suns,3.283058098502238,0.12024471897568731,0.3051630500269057,3.7061808387418527,3.363843057492446,-2.135023313342571,4.060471101027765,1,02/12/2018
625,Chicago Bulls,Orlando Magic,0.13074125171026574,1.8036707846352842,-0.9154891500807156,-0.35185261127296075,-0.9056500539402725,-0.5124055952022122,-1.1219722779155685,1,02/12/2018
626,Brooklyn Nets,LA Clippers,-1.3509929343394165,0.6613459543662716,0.5086050833781751,-1.0790146745704126,-1.0350286330745992,0.5978065277359162,-0.8548360212690046,0,02/12/2018
627,Detroit Pistons,New Orleans Pelicans,-0.2614825034205325,1.1423248302690123,-1.118931183431985,0.1407410445091843,-0.3557910926193959,-0.8113088590701734,-1.6562447912086904,0,02/12/2018
628,Utah Jazz,San Antonio Spurs,-0.828027927498352,-2.044160222586654,0.6103261000538098,-0.42222313352755286,0.06468928956716333,0.9394102578707325,0.9616905239276242,1,02/12/2018
629,Milwaukee Bucks,Atlanta Hawks,1.7924046218380592,-0.6079287847690444,-1.413674790647509,0.9887693027104066,0.6712373890644486,-0.9762966389229552,0.8946812947951722,1,02/13/2018
630,Dallas Mavericks,Sacramento Kings,0.05059206593897758,0.18237863543071597,-2.2214889567317986,1.4256673666987256,0.9589105558063579,-1.3583257585015058,0.8946812947951781,0,02/13/2018
631,Denver Nuggets,San Antonio Spurs,-0.48423834541592703,-0.547135906292139,1.312698019886973,-0.6208551435623483,0.9269468706128143,2.419517757330806,0.8946812947951781,1,02/13/2018
632,Minnesota Timberwolves,Houston Rockets,-1.2358918965093073,-0.6079287847690443,-1.1107444783658993,-1.218715652177943,-0.6392737038709051,1.1885350386888214,-1.4209644093805767,0,02/13/2018
633,Toronto Raptors,Miami Heat,1.2503467724918718,-0.4255501493383328,-2.0195354152107265,2.1385010500480885,2.525131130290073,-0.5942675193444106,1.2630794750049512,1,02/13/2018
634,Oklahoma City Thunder,Cleveland Cavaliers,-0.2818700816600168,2.4317151390761773,0.10097677076053593,0.8048122231363775,-0.5753463334838138,-2.3770700773776365,-2.263017392717209,0,02/13/2018
635,Philadelphia 76ers,Miami Heat,0.07936124308894404,0.9289145174700704,1.5997333999814871,0.6704735488461404,0.5055508566159782,-0.6804323463207126,0.7889325415526001,1,02/14/2018
636,Chicago Bulls,Toronto Raptors,-2.5756330711593645,0.6192763449800469,0.29995001249652964,-3.21364907895219,-2.8121266399263654,2.0838240606071676,-2.103820110806943,0,02/14/2018
637,New York Knicks,Washington Wizards,-1.2553505724978409,1.1146974209640872,1.1998000499861148,-0.9941504344960012,-0.8847139990779608,0.467797238095491,-0.7363370387824322,0,02/14/2018
638,Brooklyn Nets,Indiana Pacers,-1.6810154217930868,1.362407958956105,1.799700074979174,-1.2715877650530247,-1.5166525698479256,0.12758106493513172,-1.2096965637139898,0,02/14/2018
639,Boston Celtics,LA Clippers,1.1759893294088968,0.9908421519680759,-0.5999000249930574,0.7398328814853963,-0.6951324278469673,-2.1688781038972635,-0.6837415360122584,0,02/14/2018
640,Orlando Magic,Charlotte Hornets,-0.6493192616368142,-2.7248159179122053,1.799700074979172,-0.8323119916710707,-0.18958157123098904,1.0206485194810597,0.8415280443227796,0,02/14/2018
641,Houston Rockets,Sacramento Kings,3.2249523327961787,1.1766250554620883,-0.8998500374895869,3.976601737984005,3.8232283531583175,-1.913715974026994,3.3661121772911127,1,02/14/2018
642,Detroit Pistons,Atlanta Hawks,1.2409212555725788,1.5481908624501173,-1.599733399981487,0.9247911018567453,0.22117849976948567,-1.4459187359315089,-0.5259550277017372,1,02/14/2018
643,Portland Trail Blazers,Golden State Warriors,-1.64494212947993,1.4243355934541062,-1.2997833874849574,-1.6646239833421412,-2.148591140617895,0.17010808658017962,-3.313516674520939,1,02/14/2018
644,Utah Jazz,Phoenix Suns,1.4357170340636232,-0.24771053799201787,-0.7998666999907426,2.4506964199203756,1.1058924988474463,-2.7642564069278803,1.525269580335038,1,02/14/2018
